AMAZONAS;MANAUS;412,038;259,15;Coletivo Jovem;COLETIVO JAPIIM;-
MINAS GERAIS;Ouro Branco;914,961;804,239;Cooperativa;ASCOB - ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS E REAPROVEITAVEIS DE OURO BRANCO;-
MINAS GERAIS;Oliveira;888,871;802,601;Cooperativa;ASCOL - ASSOCIACAO DOS CATADORES DE MATERIAIS RECICLAVEIS DE OLIVEIRA;-
MINAS GERAIS;Conselheiro Lafaiete;942,154;804,239;Cooperativa;ASMARCOL - ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS DE CONSELHEIRO LAFAIETE;-
MINAS GERAIS;Belo Horizonte;929,183;770,042;Cooperativa;ASMARE - ASSOCIAÇÃO DOS CATADORES DE PAPEL, PAPELÃO E MATERIAIS REAPROVEITÁVEIS DE BELO HORIZONTE;-
MINAS GERAIS;Belo Horizonte;913,041;772,295;Cooperativa;ASSOCIRECICLE - ASSOCIAÇÃO DOS RECICLADORES DE BELO HORIZONTE;-
MINAS GERAIS;UBERLÂNDIA;804,757;759,946;Cooperativa;ASSOTAIAMAN;-
MINAS GERAIS;Mariana;935,811;795,998;Cooperativa;CAMAR - ASSOCIAÇÃO DE CATADORES DE MATERIAL RECICLÁVEL DE MARIANA;-
MINAS GERAIS;Belo Horizonte;945,787;772,647;Cooperativa;CATAUNIDOS - COOPERATIVA DE RECICLAGEM DOS CATADORES DA REDE ECONOMIA SOLIDÁRIA - CATAUNIDOS;-
MINAS GERAIS;Baldim;917,673;750,727;Cooperativa;COMARB - ASSOCIAÇÃO DOS TRABALHADORES COM MATERIAS RECICLÁVEIS DE BALDIM;-
MINAS GERAIS;Araxá;829,567;777,722;Cooperativa;COOPERARE - COOPERATIVA DOS PRODUTORES DE MATERIAIS RECICLÁVEIS DE ARAXÁ;-
MINAS GERAIS;Manhumirim;977,715;802,601;Cooperativa;COOPERATIVA AGUAPÉ - COOPERATIVA MISTA DE TRABALHO E PRODUÇÃO DE COLETA SELETIVA, REAPROVEITAMENTO E RECICLAGEM DO LIXO LTDA AGUAPÉ;-
MINAS GERAIS;Paracatu;833,564;699,319;Cooperativa;COOPERCICLA PARACATU - COOPERATIVA DOS CATADORES E RECICLADORES DO NOROESTE DE MINAS LTDA;-
MINAS GERAIS;Belo Horizonte;899,292;762,196;Cooperativa;COOPERSOLI - COOPERATIVA SOLIDÁRIA DOS RECICLADORES E GRUPOS PRODUTIVOS DO BARREIRO E REGIÃO;-
MINAS GERAIS;Uberaba;800,873;782,546;Cooperativa;COOPERU - COOPERATIVA DOS RECOLHEDORES AUTÔNOMOS DE RESÍDUOS SÓLIDOS E MATERIAIS RECICLÁVEIS DE UBERABA;-
MINAS GERAIS;Belo Horizonte;886,542;771,204;Cooperativa;COOPESOL LESTE - COOPERATIVA SOLIDÁRIA DOS TRABALHADORES E GRUPOS PRODUTIVOS DA REGIÃO LESTE;-
MINAS GERAIS;Uberlândia;791,193;746,469;Cooperativa;CORU - COOPERATIVA DOS RECICLADORES DE UBERLANDIA - CO.R.U;-
MINAS GERAIS;Ouro Preto;933,174;791,963;Cooperativa;PADRE FARIA - ASSOCIAÇÃO DE BENEFICIAMENTO E RECICLAGEM E PRESERVAÇÃO AMBIENTAL DO LIXO E MEIO AMBIENTE DA CIDADE DE OURO PRETO.;-
MINAS GERAIS;Carmo do Rio Claro;854,896;811,188;Cooperativa;RECICARMO - Associação de Agentes de Meio Ambiente de Carmo do Rio Claro;-
MINAS GERAIS;Santos Dumont;932,165;826,714;Cooperativa;SANTOS DUMONT - ASSOCIAÇÃO DE CATADORES DE MATERIAL RECICLÁVEL DE SANTOS DUMONT;-
MINAS GERAIS;Nova União;936,089;744,42;Cooperativa;UNICICLA NOVA UNIÃO - ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS DE NOVA UNIÃO / MG;-
RIO DE JANEIRO;MESQUITA;939,26;862,414;Cooperativa;COOPERATIVA POPULAR DE RECICLAGEM E SERVIÇOS MULHERES DA BAIXADA LTDA;-
RIO DE JANEIRO;Rio de Janeiro;928,852;890,444;Cooperativa;COOP COELHO NETO - COOPERATIVA DE TRABALHO E PRODUÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS DE COELHO NETO;-
RIO DE JANEIRO;Mesquita;931,035;872,592;Cooperativa;COOPCARMO - COOPERATIVA MISTA DE COLETA SELETIVA E REAPROVEITAMENTO DE MESQUITA LTDA;-
RIO DE JANEIRO;Duque de Caxias;957,183;883,261;Cooperativa;COOPER NOVA ERA - COOPERATIVA DE TRABALHO DE CATADORES NOVA ERA DE MATERIAL RECICLÁVEL;-
RIO DE JANEIRO;Barra do Piraí;922,769;869,83;Cooperativa;COOPERATIVA PARAÍSO - COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLÁVEIS PARAISO;-
RIO DE JANEIRO;Itaboraí;970,342;875,26;Cooperativa;COOPERATIVA RECOOPERAR DE ITABORAI - COOPERATIVA RECOOPERAR DE CATADORES DE MATERIAL RECICLÁVEL DE ITABORAÍ;-
RIO DE JANEIRO;São Gonçalo;959,286;863,615;Cooperativa;COOPERATIVA RECOOPERAR DE SÃO GONÇALO - COOPERATIVA RECOOPERAR DE CATADORES DE MATERIAIS RECICLÁVEIS DE SÃO GONÇALO;-
RIO DE JANEIRO;Duque de Caxias;939,26;871,68;Cooperativa;COOPERMETROPOLITANO - COOPERATIVA DE CATADORES DE MATERIAIS RECICLÁVEIS DO POLO DE RECICLAGEM JARDIM GRAMACHO;-
RIO DE JANEIRO;Duque de Caxias;951,637;870,423;Cooperativa;COOPIDEAL - COOPERATIVA DE TRABALHO E PRODUÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS IDEAL LTDA;-
RIO DE JANEIRO;Rio de Janeiro;950,607;887,021;Cooperativa;COOPQUITUNGO - COOPERATIVA DE TRABALHO COOPQUITUNGO COOPERANDO E RECICLANDO O RIO LTDA;-
RIO DE JANEIRO;Volta Redonda;912,053;870,153;Cooperativa;FOLHA VERDE MATRIZ - COOPERATIVA MULTIFUNCIONAL DE CATADORES AMIGOS DO MEIO AMBIENTE DE MATERIAIS RECICLAVEIS DO MUNICIPIO DE VOLTA REDONDA;-
RIO DE JANEIRO;Pinheiral;918,585;871,68;Cooperativa;PINHEIRAL EM AÇÃO - COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLÁVEIS PINHEIRAL EM AÇÃO;-
RIO DE JANEIRO;Rio de Janeiro;921,061;887,021;Cooperativa;RECICLAMAIS ZONA OESTE - COOPERATIVA DE TRABALHO E PRODUÇÃO DE CATADORES DE MATERIAIS RECICLAVEIS DE BANGU LTDA;-
RIO DE JANEIRO;Volta Redonda;907,677;868,462;Cooperativa;RECICLAR/VR - COOPERATIVA POPULAR DOS AGENTES DO MEIO AMBIENTE DO MUNICÍPIO DE VOLTA REDONDA LTDA;-
SÃO PAULO;São Joaquim da Barra;793,511;812,527;Cooperativa;AARJ - ASSOCIAÇÃO DOS AGENTES RECICLADORES JOAQUINENSES;-
SÃO PAULO;Capão Bonito;774,888;927,992;Cooperativa;ACAMAR - COOPERATIVA DE TRABALHO DOS CATADORES DE MATERIAIS RECICLÁVEIS DE CAPÃO BONITO;-
SÃO PAULO;Batatais;803,261;823,073;Cooperativa;ACOMAR - ASSOCIAÇÃO DOS COLETORES E PRESTADORES DE SERVIÇOS NA COLETA DE MATERIAIS RECICLÁVEIS DE BATATAIS;-
SÃO PAULO;Salesópolis;868,016;907,998;Cooperativa;ARES - ASSOCIAÇÃO DOS RECICLADORES DE SALESÓPOLIS;-
SÃO PAULO;São Simão;803,299;835,249;Cooperativa;ARS - ASSOCIAÇÃO DE RECICLAGEM SIMONENSE SP;-
SÃO PAULO;São Paulo;852,318;913,941;Cooperativa;ASSOCIAÇÃO 28 - ASSOCIAÇÃO VINTE E OITO COMUNIDADE ESPERANÇA;-
SÃO PAULO;Morro Agudo;779,279;819,723;Cooperativa;COOPEMAR - COOPERATIVA DE CATADORES AUTÔNOMOS DE MATERIAIS RECICLÁVEIS DE MORRO AGUDO;-
SÃO PAULO;Mogi Guaçu;818,181;868,628;Cooperativa;COOPER 3 RS - ASSOCIAÇÃO COOPER 3RS;-
SÃO PAULO;São Paulo;791,789;917,227;Cooperativa;COOPER CENTRAL TIETE - COOPERATIVA DE PRODUCAO, COLETA, TRIAGEM, TRANSF., COML. DE RECICLAVEIS E RECICLADOS TIETE COOPER. CENTRAL TIETE;-
SÃO PAULO;Guarulhos;831,737;885,163;Cooperativa;COOPER RESPIRA BRASIL - COOPERATIVA DE TRABALHO DE CATADORAS E CATADORES DE MATERIAIS RECICLAVEIS RESPIRA BRASIL;-
SÃO PAULO;Campinas;813,694;882,891;Cooperativa;COOPERATIVA ALIANÇA - COOPERATIVA ALIANÇA DE COLETA DE MATERIAIS RECICLÁVEIS SÃO JUDAS TADEU;-
SÃO PAULO;São Paulo;786,499;896,722;Cooperativa;COOPERATIVA CHICO MENDES - COOPERATIVA DE TRABALHO COM MATERIAIS REAPROVEITÁVEIS E RECICLÁVEIS CHICO MENDES;-
SÃO PAULO;São Paulo;792,042;890,558;Cooperativa;COOPERATIVA FILADELPHIA - COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLAVEIS FILADELPHIA;-
SÃO PAULO;Campinas;820,919;878,22;Cooperativa;COOPERATIVA SANTA GENEBRA - COOPERATIVA DE TRABALHO DE PRODUÇÃO DOS PROFISSIONAIS EM COLETA PROCESSAMENTO E COMERCIALIZAÇÃO DE MATERIAIS RECICLAVEIS E REUTILIZAVEIS SANTA GENEBRA;-
SÃO PAULO;Santos;836,075;926,276;Cooperativa;COOPERBRASIL - COOPERTAIVA DE TRABALHO BRASILEIRA DE CATADORES DE MATERIAIS RECICLEVEIS E EDUCAÇÃO AMBIENTAL;-
SÃO PAULO;Colina;769,669;808,397;Cooperativa;COOPERCOLINA - COOPERATIVA DOS CATADORES DE MATÉRIAIS RECICLÁVEIS DE COLINA;-
SÃO PAULO;Diadema;816,69;933,948;Cooperativa;COOPERFENIX SP - COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLÁVEIS FENIX;-
SÃO PAULO;São Paulo;813,603;929,129;Cooperativa;COOPERGLICÉRIO - COOPERATIVA DE TRABALHO E DA COLETA SELETIVA DOS CATADORES DA BAIXADA DO GLICERIO;-
SÃO PAULO;São Paulo;845,165;910,367;Cooperativa;COOPERLESTE DE SAO MATEUS - COOPERATIVA DE PRODUCAO, COLETA, TRIAGEM E BENEFICIAMENTO DE MATERIAIS RECICLAVEIS DE SAO MATEUS;-
SÃO PAULO;Paulínia;801,891;882,496;Cooperativa;COOPERLÍNIA - COOPERATIVA DE PROFISSIONAIS DA AREA DE RECICLAGEM DO BRASIL;-
SÃO PAULO;Guará;789,627;801,092;Cooperativa;COOREG - COOPERATIVA DE TRABALHO DOS RECICLADORES DE GUARÁ;-
SÃO PAULO;Arujá;796,952;910,923;Cooperativa;CORA - CORA COOPERATIVA DE TRABALHADORES DE MATERIAIS RECICLAVEIS DE ARUJA;-
SÃO PAULO;Poá;824,269;933,801;Cooperativa;CRUMA - CRUMA COOPERATIVA DE RECICLAGEM UNIDOS PELO MEIO AMBIENTE;-
SÃO PAULO;Guararema;856,972;901,8;Cooperativa;GUARARECICLA - COOPERATIVA DE TRABALHO GUARARECICLA DE COLETA SELETIVA E CONFECÇÃO DE PRODUTOS COM MATERIAIS RECICLÁVEIS;-
SÃO PAULO;Guarulhos;786,016;905,408;Cooperativa;GUARULHOS RECICLA - COOPERATIVA DE TRABALHO DE CATADORAS E CATADORES DE MATERIAIS RECICLAVEIS GUARULHOS RECICLA;-
SÃO PAULO;Guarulhos;793,511;899,901;Cooperativa;LUTA E VIDA - COOPERATIVA DE TRABALHO DAS CATADORAS E CATADORES DE MATERIAIS RECICLAVEIS LUTA E VIDA;-
SÃO PAULO;São Paulo;849,504;917,227;Cooperativa;MOFARREJ - COOPERATIVA UNIÃO AMBIENTAL E ARTESANAL MOFARREJ;-
SÃO PAULO;Suzano;799,476;922,045;Cooperativa;UNIVENCE - COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLÁVEIS UNIDOS VENCEREMOS;-
SÃO PAULO;São Paulo;805,218;926,537;Cooperativa;VITÓRIA DO BELÉM - COOPERATIVA DE TRABALHO DE COLETA SELETIVA E RECICLAGEM VITORIA DO BELÉM;-
SÃO PAULO;São Paulo;831,609;927,016;Cooperativa;YOUGREEN COOPERATIVA - YOUGREEN COOPERATIVA DE TRABALHO DE BENEFICIAMENTO DE MATERIAIS RECICLAVEIS;-
PARANÁ;Ponta Grossa;709,415;958,588;Cooperativa;ACAMARO - ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS DO BAIRRO DE OFICINAS;-
PARANÁ;Marialva;696,849;905,408;Cooperativa;ACLIMAR - ASSOCIACAO DOS CATADORES DE MATERIAIS RECICLAVEIS DE MARIALVA;-
PARANÁ;Contenda;739,229;939,209;Cooperativa;ACMRC - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS DE CONTENDA;-
PARANÁ;Morretes;774,888;948,001;Cooperativa;ACOMAREM - ASSOCIACAO DOS COLETORES DE MATERIAIS RECICLAVEIS DE MORRETES;-
PARANÁ;Curitiba;734,952;970,349;Cooperativa;ÁGUA NASCENTE - ASSOCIACAO DE CATADORES DE MATERIAIS RECICLAVEIS AGUA NASCENTE;-
PARANÁ;Curitiba;784,58;970,079;Cooperativa;AMAR EBENEZER - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLAVEIS AMAR EBENEZER;-
PARANÁ;Curitiba;771,484;954,458;Cooperativa;AMIGOS DA NATUREZA PR - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLAVEIS AMIGOS DA NATUREZA;-
PARANÁ;Curitiba;759,556;947,669;Cooperativa;AREPAR - ASSOCIACAO DE CATADORES DE MATERIAIS RECICLÁVEIS ESPERANCA DO PAROLIN;-
PARANÁ;CURITIBA;750,576;954,188;Cooperativa;ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS TAXI;-
PARANÁ;Porto Amazonas;719,815;956,775;Cooperativa;ARPA PARANA - ASSOCIACAO DOS RECICLADORES DE PORTO AMAZONAS;-
PARANÁ;Fazenda Rio Grande;771,066;961,587;Cooperativa;ASSOCIACAO DE CATADORES COMUNIDADE UNIDA - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS COMUNIDADE UNIDA DE FAZENDA RIO GRANDE;-
PARANÁ;Curitiba;755,914;940,884;Cooperativa;ASSOCIAÇÃO ECO FRANK - ASSOCIAÇÃO DE CATADORES DE MATÉRIAS RECICLÁVEIS ECO FRANK;-
PARANÁ;Curitiba;741,877;972,09;Cooperativa;CATAMARE - COOPERATIVA DE CATADORES E CATADORAS DE MATERIAIS RECICLÁVEIS DE CURITIBA E REGIÃO METROPOLITANA;-
PARANÁ;Curitiba;743,917;949,008;Cooperativa;CATAPARANA - COOPERATIVA DE TRABALHO, SOLIDARIA E POPULAR - REDE DE TRANSFORMACAO E BENEFICIAMENTO DE MATERIAIS RECICLAVEIS;-
PARANÁ;Marechal Cândido Rondon;613,069;931,778;Cooperativa;COOPERAGIR - COOPERATIVA DOS AGENTES AMBIENTAIS - COOPERAGIR;-
PARANÁ;Maringá;667,162;908,517;Cooperativa;COOPERCICLA PR - ASSOCIAÇÃO DE AGENTES ECOLÓGICOS E RECICLADORES;-
PARANÁ;Sarandi;680,394;913,941;Cooperativa;COOPERECOLOGICA - COOPERATIVA DE TRANSFORMAÇÃO E COMERCIALIZAÇÃO DE PLÁSTICOS E MATERIAIS RECICLÁVEIS DE SARANDI;-
PARANÁ;Maringá;693,738;892,629;Cooperativa;COOPERNORTE - COOPERATIVA NORTE DE MARINGÁ DE SEPARADORES E SEPARADORAS DE MATERIAIS RECICLÁVEIS E PRESTADORES DE SERVIÇOS;-
PARANÁ;Maringá;678,672;889,404;Cooperativa;COOPERPALMEIRAS - COOPERATIVA DE MATERIAIS RECICLÁVEIS DO PARQUE DAS PALMEIRAS;-
PARANÁ;União da Vitória;695,714;977,478;Cooperativa;COOPERTRAGE - COOPERATIVA DE TRABALHO DOS AGENTES ECOLÓGICOS;-
PARANÁ;Maringá;664,742;894,59;Cooperativa;COOPERVIDROS - COOPERATIVA DE PROCESSAMENTO E COMERCIALIZAÇÃO DE VIDROS E MATERIAIS RECICLÁVEIS;-
PARANÁ;Ribeirão Claro;735,869;896,759;Cooperativa;COTRARI - COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLÁVEIS E DE RESÍDUOS SÓLIDOS DE RIBEIRÃO CLARO;-
PARANÁ;Curitiba;739,543;960,203;Cooperativa;FUTURO ECOLOGICO - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLAVEIS FUTURO ECOLOGICO;-
PARANÁ;Curitiba;751,491;976,066;Cooperativa;PANTANAL - ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS PANTANAL;-
PARANÁ;Curitiba;763,706;979,027;Cooperativa;UNIDOS DO BAIRRO - ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS UNIDOS DO BAIRRO;-
PARANÁ;Curitiba;773,07;976,066;Cooperativa;VITÓRIA - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS VITÓRIA;-
SANTA CATARINA;São José;753,127;1008,709;Cooperativa;ABECAN - ASSOCIACAO BENEFICENTE DE COLETORES DE MATERIAIS RECICLAVEIS NASCIMENTO;-
SANTA CATARINA;Chapecó;641,155;1004,947;Cooperativa;ACRAN - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS AMIGOS DA NATUREZA;-
SANTA CATARINA;Florianópolis;762,004;1027,484;Cooperativa;AMIGOS DA NATUREZA - ASSOCIAÇÃO DE CATADORES AMIGOS DA NATUREZA;-
SANTA CATARINA;Florianópolis;762,875;1014,981;Cooperativa;ARESP - ASSOCIAÇÃO DE RECICLADORES ESPERANÇA;-
SANTA CATARINA;São José;741,877;1029,234;Cooperativa;ARM - ASSOCIAÇÃO DE RECICLADORES DE MATERIAIS RECICLÁVEIS MACHADO;-
SANTA CATARINA;Chapecó;648,768;1011,341;Cooperativa;ARSOL - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS SOLIDÁRIOS DE CHAPECÓ;-
SANTA CATARINA;Chapecó;658,364;999,727;Cooperativa;ASMAVI - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS NOVA VIDA;-
SANTA CATARINA;São José;746,463;1039,247;Cooperativa;PLASANI - ASSOCIACAO BENEFICENTE PLASANI;-
SANTA CATARINA;Florianópolis;775,282;1017,842;Cooperativa;RECICLA FLORIPA - ASSOCIAÇÃO DE CATADORES DE RECICLÁVEIS ALTO DA CAIERA E SERRINHA;-
SANTA CATARINA;Florianópolis;770,632;1039,593;Cooperativa;SUL RECICLA - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS SUL RECICLA;-
SANTA CATARINA;Chapecó;667,892;1011,341;Cooperativa;VILA BETINHO - ASSOCIACAO DE CATADORES DE MATERIAIS RECICLAVEIS VILA BETINHO;-
SANTA CATARINA;São José;748,407;1020,2;Cooperativa;ZEITZ - ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS ZEITZ;-
RIO GRANDE DO SUL;Júlio de Castilhos;622,032;1080,453;Cooperativa;ACASMAR - ASSOCIAÇÃO CASTILHENSE DE SELEÇÃO DE MATERIAIS RECICLÁVEIS;-
RIO GRANDE DO SUL;Cachoeirinha;694,002;1121,931;Cooperativa;ACRER - ASSOCIAÇÃO DOS CLASSIFICADORES DE RESÍDUOS RECICLÁVEIS;-
RIO GRANDE DO SUL;Porto Alegre;674,684;1146,878;Cooperativa;ASCAT - COOPERATIVA DOS CATADORES DE MATERIAIS RECICLÁVEIS DA CAVALHADA;-
RIO GRANDE DO SUL;Rio Pardo;651,936;1106,391;Cooperativa;COCAMARP - COOPERATIVA DE CATADORES DE MATERIAIS RECICLÁVEIS DE RIO PARDO;-
RIO GRANDE DO SUL;Cachoeira do Sul;633,278;1111,771;Cooperativa;COCARI - COOPERATIVA DE TRABALHO DOS RECICLADORES SOLIDÁRIOS EM DEFESA DO MEIO AMBIENTE DE CACHOEIRA DO SUL;-
RIO GRANDE DO SUL;Novo Hamburgo;699,032;1077,293;Cooperativa;COOLABORE FILIAL 2 - COOPERATIVA DE TRABALHO, LIMPEZA URBANA E RECICLAGEM COOLABORE;-
RIO GRANDE DO SUL;Santa Cruz do Sul;643,022;1094,168;Cooperativa;COOMCAT - COOPERATIVA DE CATADORES E RECICLADORES DE SANTA CRUZ DO SUL;-
RIO GRANDE DO SUL;Encruzilhada do Sul;647,691;1131,351;Cooperativa;COOMCREAL - COOPERATIVA MISTA DE COLETA E RECICLAGEM DE MATERIAIS REAPROVEITÁVEIS, EDUCAÇÃO AMBIENTAL DE ENCRUZILHADA DO SUL;-
RIO GRANDE DO SUL;São Leopoldo;712,095;1112,888;Cooperativa;COOPER SANTO ANTONIO - COOPERATIVA DE TRABALHO DOS RECICLADORES DO LOTEAMENTO SANTO ANTONIO;-
RIO GRANDE DO SUL;São Leopoldo;693,07;1103,958;Cooperativa;COOPERCONQUISTA - COOPERATIVA DE TRABALHO DE CATADORES NOVA CONQUISTA;-
RIO GRANDE DO SUL;São Leopoldo;689,82;1088,555;Cooperativa;COOPERVITÓRIA - COOPERATIVA DE TRABALHO DE CATADORES VITORIA;-
RIO GRANDE DO SUL;Viamão;705,248;1141,026;Cooperativa;COOVIR - COOPERATIVA VIAMONENSE DE CATADORES E RECICLADORES;-
RIO GRANDE DO SUL;Porto Alegre;682,395;1133,422;Cooperativa;CTVP - CENTRO DE TRIAGEM DA VILA PINTO;-
RIO GRANDE DO SUL;São Lourenço do Sul;652,402;1173,643;Cooperativa;ECOLOGICA DE SAO LCO DO SUL - ASSOCIACAO ECOLOGICA DE RECICLADORES DE SAO LOURENCO DO SUL;-
RIO GRANDE DO SUL;Santo Ângelo;608,372;1054,774;Cooperativa;ECOS DO VERDE - ASSOCIAÇÃO DE RECICLAGEM E EDUCAÇÃO AMBIENTAL ECOS DO VERDE;-
RIO GRANDE DO SUL;Porto Alegre;690,431;1152,641;Cooperativa;PADRE CACIQUE - COOPERATIVA PADRE CACIQUE PORTO ALEGRE;-
RIO GRANDE DO SUL;São Leopoldo;719,707;1127,444;Cooperativa;UNICICLAR - COOPERATIVA DE TRABALHO DOS CATADORES;-
RIO GRANDE DO SUL;Novo Hamburgo;707,068;1093,084;Cooperativa;UNIVALE - COOPERATIVA DE TRABALHO E RENDA DOS CATADORES UNIVALE;-
RIO GRANDE DO SUL;Portão;678,574;1084,378;Cooperativa;UNIVALE PORTAO - COOPERATIVA DE TRABALHO E RENDA UNIVALE;-
RIO GRANDE DO SUL;São Leopoldo;721,789;1096,874;Cooperativa;UNIVALE SAO LEOPOLDO - COOPERATIVA DE TRABALHO E RENDA UNIVALE;-
AMAZONAS;Manaus;425,158;252,7;Fabricante;Grupo Simões;"Doações:<br>1 milhão de unidades de água mineral<br>23 toneladas de cestas básicas<br>12,6 mil produtos (latas 350ml)<br>2,5 mil garrafas PET<br>63 bombonas
"
CEARÁ;Fortaleza;1068,692;292,292;Fabricante;Solar Coca-Cola;Doações:<br>400 mil garrafas PET com tampa<br>3 mil cestas básicas<br>18,3 mil produtos Coca-Cola
GOIAS;Trindade;760,073;677,828;Fabricante;Coca-Cola Bandeirantes ;"Doações:<br>2,5 mil litros de álcool em gel<br>60 mil unidades de pré-formas para envase de álcool em gel
"
DISTRITO FEDERAL;Taguatinga Sul ;809,754;663,96;Fabricante;Brasal Refrigerantes;"Doação:<br>Dinheiro para compra de equipamentos para UTIs (ventiladores mecânicos, máscara, luvas e álcool em gel)
"
MINAS GERAIS;Lavras;877,167;813,598;Fabricante;Verde Campo;"Doação:<br>1 mil unidades de produtos Verde Campo
"
MINAS GERAIS;Uberlândia;806,685;756,808;Fabricante;Uberlândia Refrescos ;-
RIO DE JANEIRO;Rio de Janeiro;937,943;885,263;Fabricante;Coca-Cola Andina ;"Doação:<br>23,4 mil litros de água mineral<br>5 mil garrafas PET<br>Transporte de 90 mil litros de álcool líquido
"
SÃO PAULO;São Paulo;839,992;908,86;Fabricante;Coca-Cola Femsa;Doações:<br>6 mil máscaras de proteção<br>170 mil litros de álcool em gel<br>2 mil garrafas PET<br>2 mil tampas de garrafas PET
SÃO PAULO;Sorocaba;821,21;908,056;Fabricante;Sorocaba Refrescos ;-
SÃO PAULO;São Paulo;830,866;913,053;Fabricante;Leão Alimentos e Bebidas;Doações:<br>400 unidades de máscaras e aventais<br>14 mil produtos Coca-Cola/Leão 
RIO GRANDE DO SUL;Santa Maria;629,901;1093,261;Fabricante;CVI REFRIGERANTES;"Doação:<br>6 mil garrafas PET com tampa
"
